split_role,concept,mapping_id,mapping_class,direction,estimate,ci_low,ci_high
development,HTML,cross_15114,cross_layer,rescue,0.2127493464435334,0.19408716001167228,0.23529402702058005
development,HTML,cross_15115,cross_layer,induction,0.044823325922142575,0.030158350752444954,0.06136193893939721
development,HTML,cross_15115,cross_layer,rescue,0.2122594851123127,0.1972112041075947,0.2304467737428986
development,HTML,cross_15116,cross_layer,induction,0.029641696140029157,0.019670650009825714,0.04060581369598227
development,HTML,cross_15116,cross_layer,rescue,0.1790543495433388,0.16689707503611667,0.1920172552177582
development,HTML,cross_15117,cross_layer,induction,0.04161659371478198,0.026201417588033418,0.062126171875691555
development,HTML,cross_15117,cross_layer,rescue,0.27901958251072484,0.2581395092554358,0.3022048253061323
development,HTML,cross_15118,cross_layer,induction,0.032496567846454674,0.022528335477744278,0.04457280938885248
development,HTML,cross_15118,cross_layer,rescue,0.1671444665344163,0.15370603456114715,0.18319622255120402
development,HTML,cross_15119,cross_layer,induction,0.029621353735320956,0.01959145626356568,0.04241895105712485
development,HTML,cross_15119,cross_layer,rescue,0.2171010194998761,0.20010635021273349,0.2363227060237905
development,HTML,cross_15120,cross_layer,induction,0.04614358704992961,0.029745459081031714,0.06602063989061302
development,HTML,cross_15120,cross_layer,rescue,0.29690454360094043,0.28575883050151163,0.30930898115047833
development,HTML,cross_15121,cross_layer,induction,0.03911095031630418,0.028320713928568088,0.05221392011840894
development,HTML,cross_15121,cross_layer,rescue,0.13530976301367442,0.11489882204558326,0.15623024332871358
development,HTML,cross_15122,cross_layer,induction,0.048840851694057545,0.03290501188112202,0.06768823059870346
development,HTML,cross_15122,cross_layer,rescue,0.28300175396450145,0.2647638015118038,0.30244165516952703
development,HTML,cross_15123,cross_layer,induction,0.018513295003204838,0.010731949527946198,0.026106853387059148
development,HTML,cross_15123,cross_layer,rescue,0.18770894299481433,0.1738991252300202,0.20063650647727033
development,HTML,cross_15124,cross_layer,induction,0.03873909596589667,0.025971292723858848,0.05353280764742315
development,HTML,cross_15124,cross_layer,rescue,0.24798540219422824,0.23226131760067953,0.2643893660109112
development,HTML,cross_15125,cross_layer,induction,0.044356916949673364,0.030955585697343108,0.06031158067056346
development,HTML,cross_15125,cross_layer,rescue,0.2385048139632177,0.22086333319027485,0.25985544644993525
development,HTML,cross_15126,cross_layer,induction,0.030669525434579608,0.021013058074370573,0.041595687569474286
development,HTML,cross_15126,cross_layer,rescue,0.18313107261439057,0.17025550992308794,0.19792650595106223
development,HTML,cross_15127,cross_layer,induction,0.03226543365812907,0.0221401350518061,0.0440771572301306
development,HTML,cross_15127,cross_layer,rescue,0.12916370356530435,0.11984165741962735,0.1401908924238065
development,HTML,cross_15128,cross_layer,induction,0.01185943564811805,0.007144162239188778,0.018482947595080807
development,HTML,cross_15128,cross_layer,rescue,0.09953653256328988,0.08600363001004038,0.11507373485731948
development,HTML,cross_15129,cross_layer,induction,0.03378395660976494,0.020543795197800835,0.05102923891197983
development,HTML,cross_15129,cross_layer,rescue,0.14691076298318936,0.12830890484454124,0.16877651466856
development,HTML,cross_15130,cross_layer,induction,0.04100818454117536,0.02651849406845821,0.05989847555633412
development,HTML,cross_15130,cross_layer,rescue,0.1986872580499887,0.17940141684700792,0.21982466824456684
development,HTML,cross_15131,cross_layer,induction,0.07375307996439587,0.0522166808764049,0.09772064649970597
development,HTML,cross_15131,cross_layer,rescue,0.29016969323012176,0.27439247378962495,0.30941609758334343
development,HTML,cross_15132,cross_layer,induction,0.057935745527971344,0.039000832345681406,0.079969479607848
development,HTML,cross_15132,cross_layer,rescue,0.11090835145571412,0.0987147909036778,0.12619606684449203
development,biology-focused,within_15001,within_layer,induction,0.1645816716465788,0.13737878854668,0.19225112558509652
development,biology-focused,within_15001,within_layer,rescue,0.2717215547771201,0.24977665639999586,0.2932360016012716
development,biology-focused,within_15002,within_layer,induction,0.08805846695467168,0.07215447558723699,0.10453396625312857
development,biology-focused,within_15002,within_layer,rescue,0.1727263959426905,0.15311110432433614,0.1932010390720496
development,biology-focused,within_15003,within_layer,induction,0.09333489008609268,0.07677983289103676,0.11001722402850743
development,biology-focused,within_15003,within_layer,rescue,0.2036321225330502,0.1845700306897753,0.22301509885231585
development,biology-focused,within_15004,within_layer,induction,0.2847986082019615,0.25368292050830976,0.3158325932632348
development,biology-focused,within_15004,within_layer,rescue,0.5094595572171767,0.47486151644624497,0.5454762596126733
development,biology-focused,within_15005,within_layer,induction,0.08714048728998552,0.07198756495623626,0.10259824630510134
development,biology-focused,within_15005,within_layer,rescue,0.19291813158759732,0.17084475171493946,0.2152401695103928
development,biology-focused,within_15006,within_layer,induction,0.14987432581366375,0.12517112402892103,0.17543203557331782
development,biology-focused,within_15006,within_layer,rescue,0.2928546433945291,0.2691344078791035,0.3171365996300808
development,biology-focused,within_15007,within_layer,induction,0.046489913678212653,0.03545333277282743,0.05843653868654155
development,biology-focused,within_15007,within_layer,rescue,0.09939401151731408,0.08718199346254622,0.11291392846406785
development,biology-focused,within_15008,within_layer,induction,0.17165675062398558,0.1423011865554912,0.2017459757110261
development,biology-focused,within_15008,within_layer,rescue,0.3468518376355691,0.32287287848885815,0.37106804724056225
development,biology-focused,within_15009,within_layer,induction,0.05003406527395973,0.037439154961154734,0.06390398063201437
development,biology-focused,within_15009,within_layer,rescue,0.09212729151777012,0.07775280475184558,0.10830913220280057
development,biology-focused,within_15010,within_layer,induction,0.03845425803815462,0.02922908456678468,0.04870895334311598
development,biology-focused,within_15010,within_layer,rescue,0.08869590949141115,0.07589669159685324,0.1034132621013404
development,biology-focused,within_15011,within_layer,induction,0.038990707400280496,0.029550343162851288,0.049484261438654226
development,biology-focused,within_15011,within_layer,rescue,0.06003045714071581,0.04758069731875219,0.07467117120097296
development,biology-focused,within_15012,within_layer,induction,0.03732892193078992,0.0281005841553673,0.04760554506510955
development,biology-focused,within_15012,within_layer,rescue,0.05817341708353034,0.04542141551091206,0.0731697929368266
development,biology-focused,within_15013,within_layer,induction,0.057840563423504264,0.04351954250838072,0.07307063233259535
development,biology-focused,within_15013,within_layer,rescue,0.13284191857041563,0.11666352866656798,0.14942449956917792
development,biology-focused,within_15014,within_layer,induction,0.11321551209501912,0.09176103671800045,0.13513421558352032
development,biology-focused,within_15014,within_layer,rescue,0.2235508951791429,0.2077628565963618,0.23984024402343793
development,biology-focused,within_15015,within_layer,induction,0.3410637527658943,0.3038722054952065,0.3781757932876467
development,biology-focused,within_15015,within_layer,rescue,0.5834940107651659,0.557371885789106,0.6108472189275999
development,biology-focused,within_15016,within_layer,induction,0.14626488115654143,0.12202476662990562,0.1716876186905106
development,biology-focused,within_15016,within_layer,rescue,0.24933748805306766,0.22618986591007365,0.2730364420143618
development,biology-focused,within_15017,within_layer,induction,0.2990525065984485,0.2671005349404044,0.33070818489707454
development,biology-focused,within_15017,within_layer,rescue,0.5432961594836199,0.5088906720153482,0.5783127710334649
development,biology-focused,within_15018,within_layer,induction,0.055660066173287656,0.041735192000059394,0.07054941508939568
development,biology-focused,within_15018,within_layer,rescue,0.13146494428720687,0.11492516660467708,0.14824740844459333
development,biology-focused,within_15019,within_layer,induction,0.04005550790873932,0.030590164530506093,0.050447501921799344
development,biology-focused,within_15019,within_layer,rescue,0.09023201586873145,0.07780697563424714,0.10458994487312029
development,biology-focused,within_15020,within_layer,induction,0.08430488650050233,0.06945980198176527,0.10002906252748175
development,biology-focused,within_15020,within_layer,rescue,0.15946471205220292,0.13797874242240452,0.18206041450399962
development,biology-focused,within_15021,within_layer,induction,0.10672535690618655,0.08687360491622513,0.12707558043408151
development,biology-focused,within_15021,within_layer,rescue,0.22797137471207152,0.2064132931326544,0.2505457364138225
development,biology-focused,within_15022,within_layer,induction,0.19453091256125477,0.16207219365400521,0.2273500083362373
development,biology-focused,within_15022,within_layer,rescue,0.356772896232806,0.33717572213495295,0.3760860738986296
development,biology-focused,within_15023,within_layer,induction,0.047884754769669025,0.03571802514808771,0.06132224682252879
development,biology-focused,within_15023,within_layer,rescue,0.0903225117550544,0.07557909665295189,0.10674823154519715
development,biology-focused,within_15024,within_layer,induction,0.0539283450482616,0.04027694712267489,0.06872663419642351
development,biology-focused,within_15024,within_layer,rescue,0.10404643290070745,0.08849800697545389,0.12048373628992513
development,biology-focused,within_15025,within_layer,induction,0.049450285382297156,0.03702229047488884,0.06296244067873898
development,biology-focused,within_15025,within_layer,rescue,0.11780168916385235,0.10211144010474045,0.13438566408911498
development,biology-focused,within_15026,within_layer,induction,0.10670290972411281,0.08607126607775986,0.12820814353991442
development,biology-focused,within_15026,within_layer,rescue,0.19596461743062982,0.17988967031080744,0.21343452058673676
development,biology-focused,within_15027,within_layer,induction,0.1671272395278948,0.13817175698769227,0.19733453303253326
development,biology-focused,within_15027,within_layer,rescue,0.3078098104250998,0.2838264333298689,0.33153475776497143
development,biology-focused,within_15028,within_layer,induction,0.04534430810046793,0.0344969506448653,0.05735719399620307
development,biology-focused,within_15028,within_layer,rescue,0.06904643961332427,0.05671708985833486,0.08311434335490005
development,biology-focused,within_15029,within_layer,induction,0.17282196996551244,0.14468528913866885,0.20131867027154524
development,biology-focused,within_15029,within_layer,rescue,0.3114016491207598,0.2904371322891834,0.33183759265388074
development,biology-focused,within_15030,within_layer,induction,0.18506991829366917,0.15338060997412709,0.21738352651713377
development,biology-focused,within_15030,within_layer,rescue,0.32187348211550565,0.30199362501119176,0.34152948191764954
development,biology-focused,within_15031,within_layer,induction,0.0447634477783288,0.033985467662020374,0.05653857426698283
development,biology-focused,within_15031,within_layer,rescue,0.09774180199655144,0.08520665472827187,0.11154189875913044
development,biology-focused,within_15032,within_layer,induction,0.051492433326538634,0.03871961745153031,0.0654194158351155
development,biology-focused,within_15032,within_layer,rescue,0.11919046616582313,0.10386538271211028,0.1355422617065654
development,biology-focused,cross_15101,cross_layer,induction,0.0019935490771249113,-0.0011769102175353088,0.0048761475945519606
development,biology-focused,cross_15101,cross_layer,rescue,-0.08634836021647824,-0.09463432990470054,-0.07817634987583194
development,biology-focused,cross_15102,cross_layer,induction,0.017454976642331026,0.012259870861967061,0.02285141628907033
development,biology-focused,cross_15102,cross_layer,rescue,0.020529118227328898,0.014482102631755884,0.027644064508233743
development,biology-focused,cross_15103,cross_layer,induction,0.03433345795826946,0.025784169060834073,0.043687559135416575
development,biology-focused,cross_15103,cross_layer,rescue,0.05889098864169476,0.048653014866660335,0.06933080698335103
development,biology-focused,cross_15104,cross_layer,induction,0.009784607011451986,0.007207550554076561,0.012567405514016456
development,biology-focused,cross_15104,cross_layer,rescue,-0.01495017265221375,-0.019949478992150584,-0.010326289947743494
development,biology-focused,cross_15105,cross_layer,induction,-0.004092073430246242,-0.008428840644555449,-0.00040108420359043895
development,biology-focused,cross_15105,cross_layer,rescue,-0.043022746583928365,-0.05266242457473131,-0.0344740606763323
development,biology-focused,cross_15106,cross_layer,induction,0.018752351973499653,0.01378873722636541,0.023985442359273298
development,biology-focused,cross_15106,cross_layer,rescue,-0.0590919740811243,-0.06910400776493657,-0.05006407104102733
development,biology-focused,cross_15107,cross_layer,induction,0.031241911431350237,0.022850484899193682,0.04067689776907489
development,biology-focused,cross_15107,cross_layer,rescue,0.04964307867716018,0.04113837034978979,0.058257026474486474
development,biology-focused,cross_15108,cross_layer,induction,0.01946449720060307,0.014823188914462894,0.024556436222644685
development,biology-focused,cross_15108,cross_layer,rescue,0.06723486227910744,0.05588815671426801,0.07929071298853986
development,biology-focused,cross_15109,cross_layer,induction,0.02238607691946207,0.016650326912435825,0.028655336127321455
development,biology-focused,cross_15109,cross_layer,rescue,-0.006693994986089244,-0.014136126599159936,0.00046747707731524085
development,biology-focused,cross_15110,cross_layer,induction,0.011928226748261743,0.00899330971933862,0.015046217165331463
development,biology-focused,cross_15110,cross_layer,rescue,0.020090620422714756,0.01404822279601123,0.02708520681154541
development,biology-focused,cross_15111,cross_layer,induction,0.03134632193816015,0.021896699394170254,0.042178474146080704
development,biology-focused,cross_15111,cross_layer,rescue,-0.016364365464122066,-0.02386251457762675,-0.009065990551158046
development,biology-focused,cross_15112,cross_layer,induction,0.010090865068282282,0.005921980445095465,0.014318655283705291
development,biology-focused,cross_15112,cross_layer,rescue,-0.03339139782773928,-0.040707280782319576,-0.02568401991730518
development,biology-focused,cross_15113,cross_layer,induction,0.030803076201078056,0.02509308169495716,0.03710918720612292
development,biology-focused,cross_15113,cross_layer,rescue,-0.06334288824680216,-0.07347871178408669,-0.0531357282763937
development,biology-focused,cross_15114,cross_layer,induction,-4.785700928683716e-05,-0.003653148817113121,0.0032614303911731478
development,biology-focused,cross_15114,cross_layer,rescue,-0.09585562786619316,-0.10741644565993103,-0.08522217065050139
development,biology-focused,cross_15115,cross_layer,induction,0.021660453810755317,0.016056690847518176,0.02777902159537234
development,biology-focused,cross_15115,cross_layer,rescue,-0.028819405798537406,-0.036396826200995304,-0.021956454795560222
development,biology-focused,cross_15116,cross_layer,induction,0.021022460863367967,0.016055301663764617,0.02645927937668254
development,biology-focused,cross_15116,cross_layer,rescue,0.02693949498238833,0.015325284121564942,0.039772037139497084
development,biology-focused,cross_15117,cross_layer,induction,-0.011882705394593665,-0.016780046867413245,-0.007421049069635471
development,biology-focused,cross_15117,cross_layer,rescue,-0.09453674404241437,-0.10531623933779798,-0.08544513345810861
development,biology-focused,cross_15118,cross_layer,induction,0.05736452043343652,0.043251014598157375,0.07320298985363662
development,biology-focused,cross_15118,cross_layer,rescue,0.0957356365501416,0.08450941151317343,0.10778981631927419
development,biology-focused,cross_15119,cross_layer,induction,0.04312984333400883,0.03256519753631293,0.05396079899520501
development,biology-focused,cross_15119,cross_layer,rescue,0.02528925856414379,0.019419330982775613,0.03153040023904419
development,biology-focused,cross_15120,cross_layer,induction,0.010453690981174298,0.006082662720595023,0.015045373293950464
development,biology-focused,cross_15120,cross_layer,rescue,0.00497396051497119,-0.003997750648370613,0.013555947021870376
development,biology-focused,cross_15121,cross_layer,induction,0.029356884189265804,0.02298200320614233,0.0370730008843406
development,biology-focused,cross_15121,cross_layer,rescue,-0.028044382137640027,-0.038205011680339775,-0.018483208154935028
development,biology-focused,cross_15122,cross_layer,induction,0.019285675960381565,0.013815642288595149,0.025054682683981287
development,biology-focused,cross_15122,cross_layer,rescue,0.006189414400474666,-0.0027178898749575676,0.014606799330446774
development,biology-focused,cross_15123,cross_layer,induction,0.01921060952037209,0.014641737662555153,0.024552739193451797
development,biology-focused,cross_15123,cross_layer,rescue,0.03801615868298774,0.02890185209504286,0.04779028147805151
development,biology-focused,cross_15124,cross_layer,induction,0.01116389301938178,0.007589232682037992,0.014917465411416184
development,biology-focused,cross_15124,cross_layer,rescue,-0.06187546474252102,-0.07139436173564936,-0.05333693065485482
development,biology-focused,cross_15125,cross_layer,induction,0.008235617435337033,0.006475272541645391,0.009978810614495136
development,biology-focused,cross_15125,cross_layer,rescue,-0.0037221005547462085,-0.010931143983079756,0.003582374046467235
development,biology-focused,cross_15126,cross_layer,induction,0.05366676119131962,0.04131439914429014,0.06698066632640257
development,biology-focused,cross_15126,cross_layer,rescue,0.07839255599943143,0.06397363030929418,0.09421534260789091
development,biology-focused,cross_15127,cross_layer,induction,0.07071148088145145,0.05337166702879278,0.08942593252042713
development,biology-focused,cross_15127,cross_layer,rescue,0.19176398626899652,0.17955541270361478,0.20433343706681223
development,biology-focused,cross_15128,cross_layer,induction,0.012787144957342372,0.008434502596667165,0.0171286972750294
development,biology-focused,cross_15128,cross_layer,rescue,-0.019850360192197943,-0.030552422394788895,-0.009116969829717119
development,biology-focused,cross_15129,cross_layer,induction,0.03824562368553711,0.029725060459698756,0.04698892126751221
development,biology-focused,cross_15129,cross_layer,rescue,0.04659068788511201,0.04033721065160832,0.0524850084514645
development,biology-focused,cross_15130,cross_layer,induction,0.07505346467672541,0.05745060781298937,0.09337461540653853
development,biology-focused,cross_15130,cross_layer,rescue,0.15070437139462928,0.13811713587293428,0.16365726123710309
development,biology-focused,cross_15131,cross_layer,induction,-0.00815476450425567,-0.011717170673705942,-0.00507888557692267
development,biology-focused,cross_15131,cross_layer,rescue,-0.08884889254135013,-0.09809537983334443,-0.08013608459857689
development,biology-focused,cross_15132,cross_layer,induction,0.04805617179013188,0.03675589795657878,0.060161352824453944
development,biology-focused,cross_15132,cross_layer,rescue,0.0608265483674326,0.049536712673862525,0.07342470299275829
development,comforting,within_15001,within_layer,induction,0.03780834883334569,0.023859446575279747,0.05564696439261507
development,comforting,within_15001,within_layer,rescue,0.05600737036848188,0.04214486226383148,0.07130558221903364
development,comforting,within_15002,within_layer,induction,0.023394605906786343,0.015581492774655866,0.03299909250236562
development,comforting,within_15002,within_layer,rescue,0.046282738211760495,0.03412643854560196,0.0596054323819274
development,comforting,within_15003,within_layer,induction,0.02936926477716886,0.019960133509646788,0.04057959084916688
development,comforting,within_15003,within_layer,rescue,0.032841627013755065,0.023607569998125806,0.043424158539434106
development,comforting,within_15004,within_layer,induction,0.06860520670103762,0.04909955237015383,0.09263037288937609
development,comforting,within_15004,within_layer,rescue,0.08174245056101301,0.060136507740810884,0.10497445797131617
development,comforting,within_15005,within_layer,induction,0.0435386902029086,0.030451467428064902,0.05904544108712292
development,comforting,within_15005,within_layer,rescue,0.0399911758021576,0.02913639080795956,0.05159434375480036
development,comforting,within_15006,within_layer,induction,0.05306775027676762,0.03613111166984687,0.07347499096678245
development,comforting,within_15006,within_layer,rescue,0.04570443926631084,0.033561526881739905,0.05870478729847177
development,comforting,within_15007,within_layer,induction,0.021713345237300424,0.014149553460800697,0.03092236407415258
development,comforting,within_15007,within_layer,rescue,0.02207579319399381,0.016088751493949973,0.029011312144985715
development,comforting,within_15008,within_layer,induction,0.06263796794097783,0.04376910743463138,0.08492037787480083
development,comforting,within_15008,within_layer,rescue,0.056961273132386574,0.04238698424337356,0.07236467501364587
development,comforting,within_15009,within_layer,induction,0.01967605478070297,0.012770818488495548,0.028246572129399843
development,comforting,within_15009,within_layer,rescue,0.04106971624721391,0.031695389015859034,0.050711399383795056
development,comforting,within_15010,within_layer,induction,0.018919314398277636,0.011936072104086088,0.027501483355859672
development,comforting,within_15010,within_layer,rescue,0.020771319795637448,0.015006200493798035,0.027320469391532775
development,comforting,within_15011,within_layer,induction,0.012853996316104885,0.007814567859246106,0.019157345114539617
development,comforting,within_15011,within_layer,rescue,0.03032502930557648,0.022977735112325766,0.03834300758195146
development,comforting,within_15012,within_layer,induction,0.013463307688615159,0.008035392353967427,0.02044567820634484
development,comforting,within_15012,within_layer,rescue,0.030694866639394913,0.0231686734079198,0.03888477111821651
development,comforting,within_15013,within_layer,induction,0.029076607741917032,0.019536502807134058,0.04053650214398058
development,comforting,within_15013,within_layer,rescue,0.030679915804902317,0.023317695842651146,0.03871352314829228
development,comforting,within_15014,within_layer,induction,0.0373921492196936,0.026394695851198125,0.050255946490996906
development,comforting,within_15014,within_layer,rescue,0.0436669250155725,0.03231277984980912,0.05616485835060706
development,comforting,within_15015,within_layer,induction,0.08969514974758074,0.06617669413936318,0.1170446779481727
development,comforting,within_15015,within_layer,rescue,0.07583422428841309,0.055996641681223466,0.09726878087041033
development,comforting,within_15016,within_layer,induction,0.045065643785672294,0.030411987649292,0.06389431759063582
development,comforting,within_15016,within_layer,rescue,0.061598464559794376,0.045623152713657,0.07828679003102472
development,comforting,within_15017,within_layer,induction,0.07745974302162541,0.05563370000430549,0.1032222955264915
development,comforting,within_15017,within_layer,rescue,0.06436373618352254,0.04648456939903532,0.08376879264307004
development,comforting,within_15018,within_layer,induction,0.02976842729191173,0.019811529960874923,0.04191497929361688
development,comforting,within_15018,within_layer,rescue,0.030993504265088435,0.023415146658619417,0.039198233437646175
development,comforting,within_15019,within_layer,induction,0.018251373067168716,0.011759528694382506,0.02609546877559866
development,comforting,within_15019,within_layer,rescue,0.020503079804728735,0.014870997066814048,0.02696806692618227
development,comforting,within_15020,within_layer,induction,0.03662159930156528,0.02538319997814211,0.05083495146675761
development,comforting,within_15020,within_layer,rescue,0.054744674293162154,0.04028247178908665,0.06969046382202765
development,comforting,within_15021,within_layer,induction,0.05272273362517657,0.0374081725342768,0.07030896943637853
development,comforting,within_15021,within_layer,rescue,0.05141567818908746,0.037904196693241014,0.06553064367033648
development,comforting,within_15022,within_layer,induction,0.05490444932262375,0.03728776109356861,0.0763783212756705
development,comforting,within_15022,within_layer,rescue,0.05119709136828774,0.03854122034973385,0.06534409298911438
development,comforting,within_15023,within_layer,induction,0.020337475284367242,0.013029027729487868,0.02959742936966172
development,comforting,within_15023,within_layer,rescue,0.041430722759191345,0.0318825248553032,0.051318351323706116
development,comforting,within_15024,within_layer,induction,0.023499969830843122,0.015280104202039286,0.03416801149022686
development,comforting,within_15024,within_layer,rescue,0.04357245732539495,0.033605573640493054,0.053870521097837944
development,comforting,within_15025,within_layer,induction,0.02595083596611966,0.017184739320951253,0.03643869085137885
development,comforting,within_15025,within_layer,rescue,0.029307883267041524,0.022090800032021192,0.03713280899951735
development,comforting,within_15026,within_layer,induction,0.031365270347665265,0.02183539362436154,0.042778398297139676
development,comforting,within_15026,within_layer,rescue,0.05847387014136092,0.043849965849182625,0.07413177069621
development,comforting,within_15027,within_layer,induction,0.05463556168892314,0.03810338605888791,0.07529948696909103
development,comforting,within_15027,within_layer,rescue,0.0731958744832837,0.05518632902441044,0.09226408276135321
development,comforting,within_15028,within_layer,induction,0.015730157551677018,0.009892400455911663,0.02344168424116539
development,comforting,within_15028,within_layer,rescue,0.03244421218496509,0.024727745807254516,0.04085497568411462
development,comforting,within_15029,within_layer,induction,0.045647533189873156,0.029608286790336943,0.0655310106988633
development,comforting,within_15029,within_layer,rescue,0.04060509587109566,0.02994336672987074,0.05273768496845911
development,comforting,within_15030,within_layer,induction,0.04686000467575511,0.031316708919083704,0.06617808001333438
development,comforting,within_15030,within_layer,rescue,0.06745375286732057,0.05150518720221351,0.08479389000340132
development,comforting,within_15031,within_layer,induction,0.022374079986441236,0.014461052939992716,0.032302289150260115
development,comforting,within_15031,within_layer,rescue,0.022370154221445684,0.016208049042412416,0.029397223854120035
development,comforting,within_15032,within_layer,induction,0.025252064425656584,0.016925452839843546,0.035056002302528415
development,comforting,within_15032,within_layer,rescue,0.02901472757122118,0.02194442525604192,0.03672010930796062
development,comforting,cross_15101,cross_layer,induction,0.007595458164997552,0.005161336003372073,0.01058605676660267
development,comforting,cross_15101,cross_layer,rescue,0.0182168337009095,0.013134449430889282,0.023734511130954823
development,comforting,cross_15102,cross_layer,induction,0.001187147844288046,-0.0025010506765764575,0.003921832616212684
development,comforting,cross_15102,cross_layer,rescue,0.004105283153106978,0.002678756437190002,0.005625502006202938
development,comforting,cross_15103,cross_layer,induction,0.0018083593162533463,-0.00314769213103415,0.00547002084471352
development,comforting,cross_15103,cross_layer,rescue,0.010157097202960298,0.006977554048334351,0.013811245192728545
development,comforting,cross_15104,cross_layer,induction,-0.00396907326813022,-0.010463915189901396,0.0006067772067987112
development,comforting,cross_15104,cross_layer,rescue,0.014523146822484035,0.009406639364351798,0.020136381217924458
development,comforting,cross_15105,cross_layer,induction,-0.010666517406240479,-0.020386937328641115,-0.0035481615949254958
development,comforting,cross_15105,cross_layer,rescue,0.014439764994506655,0.009882205148777249,0.01952827105826237
development,comforting,cross_15106,cross_layer,induction,-0.004293648686081815,-0.008745664186717595,-0.0011025442432227538
development,comforting,cross_15106,cross_layer,rescue,0.014255582833601819,0.009917363359281253,0.018890656524731313
development,comforting,cross_15107,cross_layer,induction,0.007171349789595851,0.003394697630518598,0.011431328587644052
development,comforting,cross_15107,cross_layer,rescue,0.011590308148783006,0.008160126754034935,0.015321343695882644
development,comforting,cross_15108,cross_layer,induction,-0.003956848769828765,-0.0100766698623286,0.00012152188251176374
development,comforting,cross_15108,cross_layer,rescue,0.0012671738829724518,0.0005083322959567296,0.0021327442951928044
development,comforting,cross_15109,cross_layer,induction,0.00559318635855623,0.003214769227134382,0.0077505660652316035
development,comforting,cross_15109,cross_layer,rescue,0.013635193651117495,0.009322964738495067,0.018772368533961324
development,comforting,cross_15110,cross_layer,induction,-0.003580821231045047,-0.009312848324033585,7.030839503884072e-05
development,comforting,cross_15110,cross_layer,rescue,0.01590097208689761,0.011272781178295105,0.020803542433643817
development,comforting,cross_15111,cross_layer,induction,0.002169858714294522,-0.0030994495115098724,0.005917304257668943
development,comforting,cross_15111,cross_layer,rescue,0.011103936720937813,0.007698724938051733,0.014825497426302004
development,comforting,cross_15112,cross_layer,induction,0.0035610329014129642,0.0005452416680751833,0.006978711258339189
development,comforting,cross_15112,cross_layer,rescue,0.007510001974499518,0.005088211067686645,0.010299072257079952
development,comforting,cross_15113,cross_layer,induction,0.011362180466618167,0.007973116124163567,0.015006028212386327
development,comforting,cross_15113,cross_layer,rescue,0.011898825952158763,0.00824531898934745,0.01591550595155553
development,comforting,cross_15114,cross_layer,induction,0.012386459558427005,0.008478806326245624,0.016480823223686287
development,comforting,cross_15114,cross_layer,rescue,0.023942281690958866,0.017232660405032393,0.031125558701608724
development,comforting,cross_15115,cross_layer,induction,0.0020018118992160073,-0.0015158056212749053,0.00485850943200431
development,comforting,cross_15115,cross_layer,rescue,0.019152048114181947,0.01220494948927458,0.02713016264862849
development,comforting,cross_15116,cross_layer,induction,0.021024441170609063,0.013940030606141697,0.030847853508726496
development,comforting,cross_15116,cross_layer,rescue,0.013396692937287265,0.008898690298860274,0.018444608733661827
development,comforting,cross_15117,cross_layer,induction,-0.005094581225282512,-0.011958186594019609,-0.00041738254573426127
development,comforting,cross_15117,cross_layer,rescue,0.010007927356296624,0.006804283921644429,0.013693914341660651
development,comforting,cross_15118,cross_layer,induction,0.019689043053503608,0.01115662911128527,0.03248792663013591
development,comforting,cross_15118,cross_layer,rescue,0.023340009824745003,0.017250484642354368,0.03007592868373892
development,comforting,cross_15119,cross_layer,induction,0.0010330419669768937,-0.0008915066157491856,0.003089381138821971
development,comforting,cross_15119,cross_layer,rescue,0.009436292991380105,0.006112700076366171,0.013230120383400455
development,comforting,cross_15120,cross_layer,induction,-0.0012871694531650492,-0.009357616546626214,0.004373986813797145
development,comforting,cross_15120,cross_layer,rescue,0.0024733196073893618,0.001461710573132125,0.0035148449635895584
development,comforting,cross_15121,cross_layer,induction,-0.006883973474806124,-0.015826940915917413,-0.0012450187954605406
development,comforting,cross_15121,cross_layer,rescue,0.00797858882587203,0.0047939325139929575,0.011583158473663271
development,comforting,cross_15122,cross_layer,induction,0.012440531507917619,0.007408298014942772,0.01848747912705542
development,comforting,cross_15122,cross_layer,rescue,0.01291690296918693,0.008865293634762166,0.017368109786926194
development,comforting,cross_15123,cross_layer,induction,0.012721428058407818,0.009013385745939708,0.017220369841964577
development,comforting,cross_15123,cross_layer,rescue,0.010880574641327925,0.006873400158770547,0.015477424940092993
development,comforting,cross_15124,cross_layer,induction,0.004874187112808314,0.0025435124798592864,0.007837046159840313
development,comforting,cross_15124,cross_layer,rescue,0.01238085841711066,0.009044064085081006,0.015999532554731476
development,comforting,cross_15125,cross_layer,induction,0.017619099183908783,0.011565234155605637,0.02653900749144686
development,comforting,cross_15125,cross_layer,rescue,0.009438642428852173,0.006577787091010163,0.012680694292106665
development,comforting,cross_15126,cross_layer,induction,0.011730381369942505,0.005488931074608704,0.020624565241081947
development,comforting,cross_15126,cross_layer,rescue,0.012624526286142275,0.00871208606819319,0.017363904570524533
development,comforting,cross_15127,cross_layer,induction,0.015221824559324984,0.008669492171013156,0.025863148643123654
development,comforting,cross_15127,cross_layer,rescue,0.028691530784205735,0.021458658113475942,0.03704594819435555
development,comforting,cross_15128,cross_layer,induction,0.006793195179895051,0.004176889378035816,0.009220467339179155
development,comforting,cross_15128,cross_layer,rescue,0.01016741977187001,0.006995580077400784,0.013896339023509362
