scope,split_role,mapping_id,mapping_class,size,direction,additive_pair_prediction,estimate,ci_low,ci_high
chemistry-based,validation,cross_15122,cross_layer,2,rescue,nan,-0.00014293274837378218,-0.004057897913971493,0.0038747272790665404
chemistry-based,validation,cross_15122,cross_layer,4,induction,nan,0.0011333142170959515,-0.013562345988743297,0.012412354636017923
chemistry-based,validation,cross_15122,cross_layer,4,rescue,nan,-0.0004946163987733167,-0.007693604370490869,0.0064501548799495165
chemistry-based,validation,cross_15122,cross_layer,8,induction,nan,0.05041860276661441,0.04166104642086306,0.061696747810750144
chemistry-based,validation,cross_15122,cross_layer,8,rescue,nan,0.0641644857547065,0.05543867659949643,0.07350701392968037
chemistry-based,validation,cross_15122,cross_layer,12,induction,nan,0.0362239980785085,0.02309720625237194,0.049608986326483355
chemistry-based,validation,cross_15122,cross_layer,12,rescue,nan,0.05014500056790162,0.03835290547884185,0.06323533085527966
confused,validation,within_15015,within_layer,1,induction,nan,-0.0012074481453001593,-0.0023745271429836223,-0.0003289280153813312
confused,validation,within_15015,within_layer,1,rescue,nan,-0.005264981919287482,-0.0067627636061648195,-0.003794376025271775
confused,validation,within_15015,within_layer,2,induction,nan,-0.002179815419951914,-0.003219311109348485,-0.0012739995961832523
confused,validation,within_15015,within_layer,2,rescue,nan,-0.012012104599426832,-0.014439091966220986,-0.009588313335537163
confused,validation,within_15015,within_layer,4,induction,nan,-0.004161727377359857,-0.006460105327139065,-0.0021543374772419258
confused,validation,within_15015,within_layer,4,rescue,nan,-0.014600807409548028,-0.0189183695279166,-0.010492383468686962
confused,validation,within_15015,within_layer,8,induction,nan,0.19367094140481814,0.167009198829906,0.22024210564085117
confused,validation,within_15015,within_layer,8,rescue,nan,0.35452256716959835,0.3237740539145085,0.3893098395736422
confused,validation,within_15015,within_layer,12,induction,nan,0.2790632657183966,0.24309172547786334,0.3152579792887875
confused,validation,within_15015,within_layer,12,rescue,nan,0.480850191998807,0.44716733471676456,0.5191639709499766
confused,validation,within_15004,within_layer,1,induction,nan,0.0020959568617172687,0.0009868535849995726,0.003383021170747445
confused,validation,within_15004,within_layer,1,rescue,nan,-0.0012785453089291482,-0.0030438551846918155,0.0004673977505652279
confused,validation,within_15004,within_layer,2,induction,nan,0.001397283682958938,-0.00012424654131183897,0.0029423294513292036
confused,validation,within_15004,within_layer,2,rescue,nan,-0.003361039960531666,-0.005921511552685541,-0.0007046254709771253
confused,validation,within_15004,within_layer,4,induction,nan,3.101820838628942e-05,-0.0017577883923540485,0.0018210251648151934
confused,validation,within_15004,within_layer,4,rescue,nan,-0.007024877802488932,-0.009750094999568122,-0.004606339055746105
confused,validation,within_15004,within_layer,8,induction,nan,0.19798288260398111,0.16975363364869672,0.22636466180939113
confused,validation,within_15004,within_layer,8,rescue,nan,0.3606093549828235,0.3276652311086715,0.3967550004802998
confused,validation,within_15004,within_layer,12,induction,nan,0.30216510199775753,0.26268154429068025,0.34331326773252596
confused,validation,within_15004,within_layer,12,rescue,nan,0.500519502286865,0.4670938901234301,0.5368199314744576
confused,validation,cross_15130,cross_layer,1,induction,nan,0.005977141523330594,0.0028347604706033826,0.008973809684482269
confused,validation,cross_15130,cross_layer,1,rescue,nan,0.030762711278462435,0.02735158286005917,0.03413937882795786
confused,validation,cross_15130,cross_layer,2,induction,nan,0.008951915335766024,0.004919508176379512,0.013048384947418942
confused,validation,cross_15130,cross_layer,2,rescue,nan,0.03167146530144615,0.027890919348496968,0.03543562097173137
confused,validation,cross_15130,cross_layer,4,induction,nan,0.05942898993833761,0.048217611940518795,0.070715527494437
confused,validation,cross_15130,cross_layer,4,rescue,nan,0.08450928965000985,0.07726592246109898,0.09316161198366806
confused,validation,cross_15130,cross_layer,8,induction,nan,0.05805363095520792,0.04765167214466588,0.06825724181799402
confused,validation,cross_15130,cross_layer,8,rescue,nan,0.08415473682812194,0.07628206891236805,0.09367172816491126
confused,validation,cross_15130,cross_layer,12,induction,nan,0.06076590662683425,0.04899240374296736,0.0726520593889156
confused,validation,cross_15130,cross_layer,12,rescue,nan,0.08279654070285625,0.07496599871986345,0.09252284432930867
confused,validation,cross_15122,cross_layer,1,induction,nan,0.004749962287721522,0.0023281439064588433,0.00703401578399049
confused,validation,cross_15122,cross_layer,1,rescue,nan,0.0032026556554761785,-0.000912506978521333,0.007467582673947666
confused,validation,cross_15122,cross_layer,2,induction,nan,0.005521605744731728,0.0029558857100341323,0.008014812494687815
confused,validation,cross_15122,cross_layer,2,rescue,nan,0.005769695859373152,0.0014035056442441194,0.010257108900433616
confused,validation,cross_15122,cross_layer,4,induction,nan,0.04273456741645636,0.036162129988942526,0.049009768720662865
confused,validation,cross_15122,cross_layer,4,rescue,nan,0.07275307102555224,0.06330434467096738,0.08416926089035455
confused,validation,cross_15122,cross_layer,8,induction,nan,0.041380398131524436,0.0359638111551622,0.04661628807215054
confused,validation,cross_15122,cross_layer,8,rescue,nan,0.044200177762708535,0.03622547415300732,0.05203932351240884
confused,validation,cross_15122,cross_layer,12,induction,nan,0.052703856057007,0.046225610793764284,0.05901870917152069
confused,validation,cross_15122,cross_layer,12,rescue,nan,0.06594259006524106,0.05814067922329004,0.07365669838549443
finnish,validation,within_15015,within_layer,1,induction,nan,-4.3548581936095046e-05,-0.0006220608249140971,0.00039701877428026806
finnish,validation,within_15015,within_layer,1,rescue,nan,8.630248775507196e-05,-0.0010188939234064903,0.0010932878258284283
finnish,validation,within_15015,within_layer,2,induction,nan,-0.0010171202508840777,-0.0020124521370998927,-7.836097779978083e-05
finnish,validation,within_15015,within_layer,2,rescue,nan,0.001306472986228416,-2.934208666617109e-05,0.0026610231971145376
finnish,validation,within_15015,within_layer,4,induction,nan,-0.0004698684730148176,-0.00203574291285983,0.0010371911657428856
finnish,validation,within_15015,within_layer,4,rescue,nan,0.005927109670195835,0.0032228901965230257,0.008837842364806059
finnish,validation,within_15015,within_layer,8,induction,nan,0.3647115686796993,0.31205479651594237,0.425165440528795
finnish,validation,within_15015,within_layer,8,rescue,nan,0.5801596459668602,0.5151725693583987,0.6432594758414306
finnish,validation,within_15015,within_layer,12,induction,nan,0.4468129264246367,0.37479216955797606,0.530259607006868
finnish,validation,within_15015,within_layer,12,rescue,nan,0.6452643709690395,0.5835639305751401,0.7039980351176712
finnish,validation,within_15004,within_layer,1,induction,nan,0.0002918505416595275,-0.0004638718920192532,0.001000270253552862
finnish,validation,within_15004,within_layer,1,rescue,nan,0.009805477989917702,0.006172408967926575,0.013932996269163977
finnish,validation,within_15004,within_layer,2,induction,nan,0.0005231785601195751,-0.0002784939552464314,0.0013114366370140316
finnish,validation,within_15004,within_layer,2,rescue,nan,0.010225247000880877,0.006393109192639469,0.01460687493953002
finnish,validation,within_15004,within_layer,4,induction,nan,0.0018350140774869305,0.0007874464369764343,0.002995692207274068
finnish,validation,within_15004,within_layer,4,rescue,nan,0.013390473256769236,0.008882462413036743,0.018578110286680726
finnish,validation,within_15004,within_layer,8,induction,nan,0.3740218350203546,0.3204097450066896,0.4357602323859961
finnish,validation,within_15004,within_layer,8,rescue,nan,0.5903691857598807,0.5258515833923255,0.652204837497811
finnish,validation,within_15004,within_layer,12,induction,nan,0.4528379638587591,0.3799844869436098,0.5365318690842553
finnish,validation,within_15004,within_layer,12,rescue,nan,0.6511407732574989,0.5899729937207957,0.7088334943071007
finnish,validation,cross_15130,cross_layer,1,induction,nan,-0.00574004496031014,-0.008061809565086741,-0.0033809798778682712
finnish,validation,cross_15130,cross_layer,1,rescue,nan,-0.005447490415799686,-0.009802036250322393,-0.0016135427450344937
finnish,validation,cross_15130,cross_layer,2,induction,nan,-0.008507238113137852,-0.011183419479812268,-0.0056109571204003865
finnish,validation,cross_15130,cross_layer,2,rescue,nan,-0.0017124529656365225,-0.005775692434615999,0.002217601004341335
finnish,validation,cross_15130,cross_layer,4,induction,nan,-0.006967106063662401,-0.011638668665692376,-0.0011395370826530493
finnish,validation,cross_15130,cross_layer,4,rescue,nan,0.0021899598361090527,-0.003065081840350671,0.007587755458079213
finnish,validation,cross_15130,cross_layer,8,induction,nan,0.00404427675887161,-0.0009651052780362743,0.009965379471924508
finnish,validation,cross_15130,cross_layer,8,rescue,nan,0.019688005609026858,0.010439533976466521,0.03005608779742106
finnish,validation,cross_15130,cross_layer,12,induction,nan,-0.002313482680741863,-0.005728171319082578,0.0016222238532434315
finnish,validation,cross_15130,cross_layer,12,rescue,nan,0.022445100948451494,0.01288791908172769,0.03302249248560822
finnish,validation,cross_15122,cross_layer,1,induction,nan,0.0005877748292222675,-0.0011267590015398028,0.002538397302377584
finnish,validation,cross_15122,cross_layer,1,rescue,nan,0.0018136581260726392,0.00023337690951472727,0.003635066166648132
finnish,validation,cross_15122,cross_layer,2,induction,nan,0.000594796680713331,-0.001953002157537773,0.0038101487718997236
finnish,validation,cross_15122,cross_layer,2,rescue,nan,0.011738227226013725,0.006872886841813357,0.017125921677712035
finnish,validation,cross_15122,cross_layer,4,induction,nan,-0.0002932799261869705,-0.004859843244189493,0.005308595793686608
finnish,validation,cross_15122,cross_layer,4,rescue,nan,0.004670968405203388,-0.0013374111550462648,0.010274324327228754
finnish,validation,cross_15122,cross_layer,8,induction,nan,0.005965286182990827,0.00042900546561279625,0.011843937179373478
finnish,validation,cross_15122,cross_layer,8,rescue,nan,0.044040792131467096,0.029225252946426146,0.06044812826673668
finnish,validation,cross_15122,cross_layer,12,induction,nan,0.007522195633357139,0.001702719202216447,0.013802033882019475
finnish,validation,cross_15122,cross_layer,12,rescue,nan,0.05430303379330576,0.03735753588719508,0.07241933288877297
jokey,validation,within_15015,within_layer,1,induction,nan,-0.006081743306688991,-0.011322010254364622,-0.0015678317700361692
jokey,validation,within_15015,within_layer,1,rescue,nan,-0.00020533215946021241,-0.0038421875159562907,0.0028765319484874868
jokey,validation,within_15015,within_layer,2,induction,nan,0.010326706441656945,0.00359478600954561,0.01763170577824878
jokey,validation,within_15015,within_layer,2,rescue,nan,0.013916974018742945,0.009932310214099899,0.0177797401715676
jokey,validation,within_15015,within_layer,4,induction,nan,-0.002428418070468263,-0.012144561025508625,0.006907031303863622
jokey,validation,within_15015,within_layer,4,rescue,nan,0.0022082542981309667,-0.0043740911701894225,0.008522436706648213
jokey,validation,within_15015,within_layer,8,induction,nan,0.11703394428976185,0.08472289129635656,0.14964445446305738
jokey,validation,within_15015,within_layer,8,rescue,nan,0.14174598515052436,0.12220475882285228,0.1635703864886582
jokey,validation,within_15015,within_layer,12,induction,nan,0.11394961945786289,0.08545721736731907,0.14264021117100625
jokey,validation,within_15015,within_layer,12,rescue,nan,0.1393802493661902,0.12163997220349484,0.15973186522155325
jokey,validation,within_15004,within_layer,1,induction,nan,0.021710628417245647,0.014441681396078581,0.03014383238040226
jokey,validation,within_15004,within_layer,1,rescue,nan,0.02414702942019426,0.01832021997314395,0.02997208836645178
jokey,validation,within_15004,within_layer,2,induction,nan,0.024007275549568094,0.014741337652868636,0.03439265417261124
jokey,validation,within_15004,within_layer,2,rescue,nan,0.02419187773506778,0.018354413393015318,0.03012824292888991
jokey,validation,within_15004,within_layer,4,induction,nan,0.009873230832013155,-0.0033852189154937543,0.021783621774779476
jokey,validation,within_15004,within_layer,4,rescue,nan,0.018725199356096164,0.009200665460250942,0.02772517222337812
jokey,validation,within_15004,within_layer,8,induction,nan,0.1247399265702343,0.09055275582469753,0.15894619853377753
jokey,validation,within_15004,within_layer,8,rescue,nan,0.16382424262341003,0.14593626272044402,0.18342657082754502
jokey,validation,within_15004,within_layer,12,induction,nan,0.12119642546405512,0.0887965433605877,0.1532192037568005
jokey,validation,within_15004,within_layer,12,rescue,nan,0.16260186046670855,0.14591768224148813,0.1789639853525241
jokey,validation,cross_15130,cross_layer,1,induction,nan,0.002904826467964687,-0.0006151844464195865,0.006090926950424883
jokey,validation,cross_15130,cross_layer,1,rescue,nan,-0.00508405004384757,-0.008911484878573633,-0.0016306836043226325
jokey,validation,cross_15130,cross_layer,2,induction,nan,0.001068897141711776,-0.0033493725638841627,0.005068229869941512
jokey,validation,cross_15130,cross_layer,2,rescue,nan,-0.009575451809954515,-0.014425561036385707,-0.005251444313593358
jokey,validation,cross_15130,cross_layer,4,induction,nan,-0.01975984996771592,-0.028159773356176435,-0.012749581992384278
jokey,validation,cross_15130,cross_layer,4,rescue,nan,-0.03622900441210422,-0.04212085911581912,-0.03134659871984481
jokey,validation,cross_15130,cross_layer,8,induction,nan,0.007946531309231357,0.0005558028954124252,0.014674695923240588
jokey,validation,cross_15130,cross_layer,8,rescue,nan,0.012768766818211921,0.0037316571647189904,0.02116318405461015
jokey,validation,cross_15130,cross_layer,12,induction,nan,-0.0214100997879573,-0.032458073360230384,-0.011936450046576723
jokey,validation,cross_15130,cross_layer,12,rescue,nan,-0.022588646511265315,-0.03659634371604535,-0.009393722955999863
jokey,validation,cross_15122,cross_layer,1,induction,nan,-0.011286415084941605,-0.015098755237010701,-0.007817135864957737
jokey,validation,cross_15122,cross_layer,1,rescue,nan,-0.005611201363570953,-0.0096505505571077,-0.0019817914421057198
jokey,validation,cross_15122,cross_layer,2,induction,nan,-0.0012467388594698781,-0.005293576978870017,0.002878987647884823
jokey,validation,cross_15122,cross_layer,2,rescue,nan,0.01031533138849412,0.004282885926079267,0.016120252592623126
jokey,validation,cross_15122,cross_layer,4,induction,nan,0.0148421933907285,0.007040572000682038,0.022753041877113474
jokey,validation,cross_15122,cross_layer,4,rescue,nan,0.02091751281413315,0.011594553272010262,0.03033457575785969
jokey,validation,cross_15122,cross_layer,8,induction,nan,0.0012263135632615417,-0.01509915197473875,0.014965404299777895
jokey,validation,cross_15122,cross_layer,8,rescue,nan,0.015838621020936083,-0.001396923543309796,0.0358525825761809
jokey,validation,cross_15122,cross_layer,12,induction,nan,0.028982674504001136,0.015974716849247568,0.04218066936885352
jokey,validation,cross_15122,cross_layer,12,rescue,nan,0.05235975509143926,0.03279363116894681,0.0724184887598583
literature-focused,validation,within_15015,within_layer,1,induction,nan,0.001557469888602876,0.0008880453392683356,0.0025001307587222913
literature-focused,validation,within_15015,within_layer,1,rescue,nan,-5.582619310725195e-07,-1.4696517832171341e-06,-2.0898542647637077e-08
literature-focused,validation,within_15015,within_layer,2,induction,nan,0.026070402396877575,0.017800103422063517,0.0364414873635959
literature-focused,validation,within_15015,within_layer,2,rescue,nan,1.9303187991755353e-05,2.458224422089517e-06,4.220566515211604e-05
literature-focused,validation,within_15015,within_layer,4,induction,nan,0.0174247571970931,0.012629169638488487,0.02290522679361555
literature-focused,validation,within_15015,within_layer,4,rescue,nan,5.2498163161372865e-05,6.939702765065405e-06,0.00010965000945690699
literature-focused,validation,within_15015,within_layer,8,induction,nan,0.14557855742172504,0.11857083468396569,0.17359492239603758
literature-focused,validation,within_15015,within_layer,8,rescue,nan,0.00021505525670921708,4.032567422351288e-05,0.00047158461535996274
literature-focused,validation,within_15015,within_layer,12,induction,nan,0.20362481715802436,0.17221255844983122,0.2363930074806125
literature-focused,validation,within_15015,within_layer,12,rescue,nan,0.0007639550145044707,0.00015187272135602637,0.0016821165991601943
literature-focused,validation,within_15004,within_layer,1,induction,nan,-0.00016337304153498912,-0.0011994422947240568,0.0008284317868273928
literature-focused,validation,within_15004,within_layer,1,rescue,nan,2.5752764956247225e-06,9.610057504468595e-08,6.438963833039253e-06
literature-focused,validation,within_15004,within_layer,2,induction,nan,-0.000402065365956298,-0.0013729915509094167,0.00047309673349359485
literature-focused,validation,within_15004,within_layer,2,rescue,nan,3.0815049902318623e-06,9.290087187184564e-08,7.63680516834342e-06
literature-focused,validation,within_15004,within_layer,4,induction,nan,0.00311667593710006,0.0010759879888769333,0.005136935759798622
literature-focused,validation,within_15004,within_layer,4,rescue,nan,2.8577078033736026e-05,4.072258486612973e-06,5.848987473898213e-05
literature-focused,validation,within_15004,within_layer,8,induction,nan,0.1170823481266917,0.09451646629215654,0.1408784305761814
literature-focused,validation,within_15004,within_layer,8,rescue,nan,0.00016177215062570656,3.308974493193772e-05,0.00035026330625122416
literature-focused,validation,within_15004,within_layer,12,induction,nan,0.15457052894976564,0.12863760475760846,0.18189045272402513
literature-focused,validation,within_15004,within_layer,12,rescue,nan,0.0005502055513127896,0.00010362996445046066,0.001211405207864002
literature-focused,validation,cross_15130,cross_layer,1,induction,nan,0.004023244057582961,0.0017688276063280756,0.006358724994116622
literature-focused,validation,cross_15130,cross_layer,1,rescue,nan,-1.2982472326330088e-06,-3.725078275052247e-06,1.102996759749632e-07
literature-focused,validation,cross_15130,cross_layer,2,induction,nan,0.010070158460854918,0.006612767118062223,0.014939318503211224
literature-focused,validation,cross_15130,cross_layer,2,rescue,nan,1.7356931422020865e-06,-1.2511781343146009e-07,4.944544350319162e-06
literature-focused,validation,cross_15130,cross_layer,4,induction,nan,0.019086653741753383,0.013130991503572652,0.026931559969485735
literature-focused,validation,cross_15130,cross_layer,4,rescue,nan,1.0169457076259444e-05,6.328222420729335e-07,2.168749815377351e-05
literature-focused,validation,cross_15130,cross_layer,8,induction,nan,0.04367241400504786,0.03480795649618387,0.05359119259427557
literature-focused,validation,cross_15130,cross_layer,8,rescue,nan,9.481798739475537e-06,-1.1461569756111853e-06,2.3246989351536067e-05
literature-focused,validation,cross_15130,cross_layer,12,induction,nan,0.037933183519263725,0.030722383503980814,0.044997977443086506
literature-focused,validation,cross_15130,cross_layer,12,rescue,nan,2.6459546705313597e-05,6.834202063043367e-06,5.05958467898743e-05
literature-focused,validation,cross_15122,cross_layer,1,induction,nan,-0.0007126679303735088,-0.0024059164838507166,0.0006010937916243943
literature-focused,validation,cross_15122,cross_layer,1,rescue,nan,3.2769549693400805e-06,2.1818202436533677e-07,8.2774888015213e-06
literature-focused,validation,cross_15122,cross_layer,2,induction,nan,0.0038319935875856105,0.001810524693589124,0.006333644684903559
literature-focused,validation,cross_15122,cross_layer,2,rescue,nan,6.649004130394298e-06,5.461285415337292e-07,1.6120770906100124e-05
literature-focused,validation,cross_15122,cross_layer,4,induction,nan,0.005087925327438141,0.000899065279872428,0.00894424299622538
literature-focused,validation,cross_15122,cross_layer,4,rescue,nan,1.4294734709843261e-05,2.4781198871278968e-06,3.0469985751969518e-05
literature-focused,validation,cross_15122,cross_layer,8,induction,nan,0.06749975714057166,0.0513667618637725,0.086773583578858
literature-focused,validation,cross_15122,cross_layer,8,rescue,nan,4.1498968140661486e-05,8.55034990543287e-06,8.526889946952716e-05
literature-focused,validation,cross_15122,cross_layer,12,induction,nan,0.06487106868756852,0.04973633492304357,0.08265925029709573
literature-focused,validation,cross_15122,cross_layer,12,rescue,nan,3.2785925674504996e-05,8.753053389273055e-06,6.535278649564835e-05
mathematical,validation,within_15015,within_layer,1,induction,nan,0.010903281555311168,0.0068347607031518645,0.016375620155789115
mathematical,validation,within_15015,within_layer,1,rescue,nan,0.0011778941872258922,0.00030041998654553966,0.0026654561983832123
mathematical,validation,within_15015,within_layer,2,induction,nan,0.01474392284474885,0.007991116606585632,0.02357653687703894
mathematical,validation,within_15015,within_layer,2,rescue,nan,0.0006994159411963536,-4.9458936221314795e-05,0.0018680440077272194
mathematical,validation,within_15015,within_layer,4,induction,nan,0.0007590488960960572,-0.006681142320024511,0.00713926080467111
mathematical,validation,within_15015,within_layer,4,rescue,nan,0.00046282362998611857,-0.0004352876688887376,0.001342215919049392
mathematical,validation,within_15015,within_layer,8,induction,nan,0.6593126613026112,0.5982263380279101,0.7293240518689409
mathematical,validation,within_15015,within_layer,8,rescue,nan,0.1155177015547628,0.07944950412846558,0.14944769220479032
mathematical,validation,within_15015,within_layer,12,induction,nan,0.6673002575244102,0.6162274888128669,0.7296332118128639
mathematical,validation,within_15015,within_layer,12,rescue,nan,0.1507804804454507,0.10518735210938863,0.19348305748195122
mathematical,validation,within_15004,within_layer,1,induction,nan,0.006120694792500662,0.003008168631618202,0.010245678683166162
mathematical,validation,within_15004,within_layer,1,rescue,nan,-0.00027113834792530427,-0.0005685880722216608,-3.6494244687885076e-06
mathematical,validation,within_15004,within_layer,2,induction,nan,0.0029985727161192643,-0.0028579537807496744,0.008163722354268783
mathematical,validation,within_15004,within_layer,2,rescue,nan,-0.00024268099428266542,-0.0008497721772157217,0.0003830881951167375
mathematical,validation,within_15004,within_layer,4,induction,nan,-0.029984346129463123,-0.053025118499628085,-0.016378383013709932
mathematical,validation,within_15004,within_layer,4,rescue,nan,-0.0018510730606477268,-0.003952735237344441,-7.389365020076591e-05
mathematical,validation,within_15004,within_layer,8,induction,nan,0.6373193886477907,0.5752246961170553,0.7090061173839303
mathematical,validation,within_15004,within_layer,8,rescue,nan,0.1101540866814983,0.07634357567861935,0.1414547438101368
mathematical,validation,within_15004,within_layer,12,induction,nan,0.6227703858207534,0.5623522802866047,0.692693303241973
mathematical,validation,within_15004,within_layer,12,rescue,nan,0.148981691492485,0.10544115981232731,0.1894871365496259
mathematical,validation,cross_15130,cross_layer,1,induction,nan,-0.06854248156845939,-0.09537600037734931,-0.04888842910407559
mathematical,validation,cross_15130,cross_layer,1,rescue,nan,-0.0014082787120860186,-0.002745458627622319,-0.00013385133771485406
mathematical,validation,cross_15130,cross_layer,2,induction,nan,-0.07143717191274575,-0.09811241372582936,-0.050743138267929706
mathematical,validation,cross_15130,cross_layer,2,rescue,nan,-0.001256386224315815,-0.0021891402874574905,-0.00031754924847640463
mathematical,validation,cross_15130,cross_layer,4,induction,nan,-0.049992016786844784,-0.06970796863064496,-0.035482897127930235
mathematical,validation,cross_15130,cross_layer,4,rescue,nan,-0.0030896046203714098,-0.006256781998403826,-0.0008414077148522212
mathematical,validation,cross_15130,cross_layer,8,induction,nan,-0.035983077657795175,-0.05595920768192679,-0.021069707535211684
mathematical,validation,cross_15130,cross_layer,8,rescue,nan,-0.0014569398335940833,-0.0035561256958519254,0.00024924443766841537
mathematical,validation,cross_15130,cross_layer,12,induction,nan,-0.046239222959990625,-0.07024253934448613,-0.028150735808304565
mathematical,validation,cross_15130,cross_layer,12,rescue,nan,-0.0009515012523444332,-0.0034360436892962062,0.0009021919214527504
mathematical,validation,cross_15122,cross_layer,1,induction,nan,0.0029256006444327637,-0.0029919388976581583,0.008254424546551174
mathematical,validation,cross_15122,cross_layer,1,rescue,nan,-0.0016061291064987005,-0.0023945698825431744,-0.0009249193790855772
mathematical,validation,cross_15122,cross_layer,2,induction,nan,0.00569396421258568,-0.0014198381311072933,0.01341578439304408
mathematical,validation,cross_15122,cross_layer,2,rescue,nan,-0.00203758584825089,-0.002991961122833645,-0.0012479221186289787
mathematical,validation,cross_15122,cross_layer,4,induction,nan,-0.005431781884072866,-0.021743998497097936,0.005737821233356068
mathematical,validation,cross_15122,cross_layer,4,rescue,nan,-0.005269609433329527,-0.008189910993089137,-0.0031065813130357325
mathematical,validation,cross_15122,cross_layer,8,induction,nan,0.01141101845323827,-0.011010852009782216,0.032286780120840665
mathematical,validation,cross_15122,cross_layer,8,rescue,nan,-0.0013505281422002047,-0.002786896308552711,-0.00015191148365582916
mathematical,validation,cross_15122,cross_layer,12,induction,nan,-0.020060455403522772,-0.04616708602309902,-0.001246124466279868
mathematical,validation,cross_15122,cross_layer,12,rescue,nan,-0.0014025939287219946,-0.004210396308399447,0.0007329454429042827
development_macro,development,within_15015,within_layer,1,rescue,-0.0014812923154855053,-0.0016002047653552558,-0.0021143283190250416,-0.0010626926878163814
development_macro,development,within_15015,within_layer,1,induction,-0.0001245526259881786,-0.00022746609999786595,-0.0010650665226134312,0.0005588879653029357
development_macro,development,within_15015,within_layer,2,rescue,0.0004428312879916855,5.9327977161835574e-05,-0.0006645534964293674,0.0008253665488317666
development_macro,development,within_15015,within_layer,2,induction,0.005038554495120488,0.003574369343433286,0.0015781172527616944,0.0059182578365632186
development_macro,development,within_15015,within_layer,4,rescue,0.016263437859475635,0.014885496158622726,0.01296107425143757,0.016936020557277172
development_macro,development,within_15015,within_layer,4,induction,0.006075521702640616,0.005140037225268932,0.003310684969973788,0.007370014782055005
development_macro,development,within_15015,within_layer,8,rescue,0.3603375770015731,0.4103996422271281,0.388342795326631,0.43265227610147144
development_macro,development,within_15015,within_layer,8,induction,0.25269844432408073,0.2654471280520587,0.23578965028307144,0.29592082634178946
development_macro,development,within_15015,within_layer,12,rescue,0.38132733176012024,0.44052697453646067,0.41583339513137507,0.46505300514077946
development_macro,development,within_15015,within_layer,12,induction,0.2912938011433939,0.3065910913874722,0.27759363440897766,0.3356097238257206
development_macro,development,within_15004,within_layer,1,rescue,0.01256835962802029,0.011427958730464219,0.01026449738797639,0.01273525756313575
development_macro,development,within_15004,within_layer,1,induction,0.003120197757684004,0.003859083655780048,0.002790659699336718,0.005207062609744922
development_macro,development,within_15004,within_layer,2,rescue,0.014948228901561646,0.01323103682758027,0.01174262151354071,0.014890700706087036
development_macro,development,within_15004,within_layer,2,induction,0.005052646230671997,0.004951518595864154,0.00378543093669824,0.006309003627437809
development_macro,development,within_15004,within_layer,4,rescue,0.019599358835582673,0.019021709907643007,0.01666483078888504,0.021600469223426115
development_macro,development,within_15004,within_layer,4,induction,0.006005674702235128,0.006413773989470452,0.004896729056601561,0.008172323714266844
development_macro,development,within_15004,within_layer,8,rescue,0.3636734979776801,0.41092889109927766,0.3888961523475496,0.4332779597271142
development_macro,development,within_15004,within_layer,8,induction,0.25262859732367526,0.2647165051031634,0.23394794405023978,0.29608549291565756
development_macro,development,within_15004,within_layer,12,rescue,0.38758785596112627,0.4333044650134648,0.4087247505398143,0.4577567650580225
development_macro,development,within_15004,within_layer,12,induction,0.2895333940700558,0.31212938254744427,0.2805457849553968,0.34304397456013647
development_macro,development,cross_15130,cross_layer,1,rescue,0.0224973494206311,0.02134269467214513,0.019683096792332117,0.023122049620865486
development_macro,development,cross_15130,cross_layer,1,induction,0.003512548529168123,0.0045327675737805665,0.002842658802302386,0.00627587378591331
development_macro,development,cross_15130,cross_layer,2,rescue,0.020452560577670635,0.018294251997229144,0.016334244815296207,0.020566545006509653
development_macro,development,cross_15130,cross_layer,2,induction,0.0019211350076333061,0.0029893047982397754,0.0012914350574745523,0.004777859368248165
development_macro,development,cross_15130,cross_layer,4,rescue,0.035468751634690675,0.03007131045557281,0.026410588661857737,0.03453650683261061
development_macro,development,cross_15130,cross_layer,4,induction,0.012925696992307723,0.010688405209726306,0.00768116136041506,0.014038990969579833
development_macro,development,cross_15130,cross_layer,8,rescue,0.05529425950276232,0.04075082128087066,0.036676364965958747,0.04515398273471678
development_macro,development,cross_15130,cross_layer,8,induction,0.019708555554596042,0.019225420170474822,0.014651585607966587,0.024298979314991895
development_macro,development,cross_15130,cross_layer,12,rescue,0.10854175513520446,0.08993882922124649,0.0839665493474301,0.09637330642444053
development_macro,development,cross_15130,cross_layer,12,induction,0.03155460902995656,0.032928422877827976,0.026769831439716653,0.03954589955943016
development_macro,development,cross_15122,cross_layer,1,rescue,0.010681968680798471,0.010675688189407456,0.009580038936679827,0.011758705033572204
development_macro,development,cross_15122,cross_layer,1,induction,0.0001859538488257345,0.00023052407681903504,-0.0012405313995261518,0.001650307563293594
development_macro,development,cross_15122,cross_layer,2,rescue,0.01709051321228977,0.015273611632012478,0.013649124144929923,0.01690023435492798
development_macro,development,cross_15122,cross_layer,2,induction,0.0030219986514449506,0.002558361201620286,0.00033927265498830014,0.004711157485994722
development_macro,development,cross_15122,cross_layer,4,rescue,0.06467754808200218,0.05891970497363538,0.05574246384149599,0.06235860559482892
development_macro,development,cross_15122,cross_layer,4,induction,0.014662531800372896,0.013310685714357324,0.010023797025611075,0.016718763560009866
development_macro,development,cross_15122,cross_layer,8,rescue,0.08035623694366306,0.07445541459261756,0.06822393123460271,0.08113572657456351
development_macro,development,cross_15122,cross_layer,8,induction,0.030847576396342943,0.023538903438403782,0.018859175405414864,0.0285661140941295
