concept,label,probe_role,source_condition,token_control,mapping_id,normalized_effect,ci_low,ci_high,source_destination_rms_ratio,delta_destination_natural_rms_ratio,patched_destination_rms_ratio
deception,0,other_safety,malformed_trigger,aligned,within_15015,-0.03682224176866791,-0.0449915572223283,-0.02859111305206871,1.1804986074566841,0.658407848328352,1.1171196028590202
deception,0,target,malformed_trigger,reverse_valid_response_tokens,cross_15122,0.003804155813031217,-0.0020624200273477032,0.009660276535627777,1.187428705394268,0.7587965913116932,1.1545077040791512
deception,0,other_safety,malformed_trigger,reverse_valid_response_tokens,cross_15122,-0.0019888049106830687,-0.005748491365426034,0.0018425332033224875,1.187428705394268,0.7587965913116932,1.1545077040791512
deception,0,target,malformed_trigger,reverse_valid_response_tokens,cross_15130,0.016015190515888143,0.009487057771599819,0.025169552917795497,1.244526244699955,0.7256059236824512,1.1323485299944878
deception,0,other_safety,malformed_trigger,reverse_valid_response_tokens,cross_15130,-0.010057280346417483,-0.01827936611824143,-0.00331734880792705,1.244526244699955,0.7256059236824512,1.1323485299944878
deception,0,target,malformed_trigger,reverse_valid_response_tokens,day14_seed_211_heads,-0.006387430630181546,-0.012757169982394382,-0.0013033170045502309,1.228170707821846,0.7249414883553982,1.1325409784913063
deception,0,other_safety,malformed_trigger,reverse_valid_response_tokens,day14_seed_211_heads,-0.014093765003616194,-0.020471046693859487,-0.007999847406055612,1.228170707821846,0.7249414883553982,1.1325409784913063
deception,0,target,malformed_trigger,reverse_valid_response_tokens,day14_seed_223_heads,0.02017509060011837,0.013024206327990596,0.028738267472610365,1.1615489646792412,0.628196656703949,1.1156103760004044
deception,0,other_safety,malformed_trigger,reverse_valid_response_tokens,day14_seed_223_heads,0.014700171518304078,0.010131390192333885,0.019679872058465078,1.1615489646792412,0.628196656703949,1.1156103760004044
deception,0,target,malformed_trigger,reverse_valid_response_tokens,within_15004,-0.017257984576306507,-0.025089277688499206,-0.01012651219250135,1.1612749621272087,0.6186876278370619,1.115810751914978
deception,0,other_safety,malformed_trigger,reverse_valid_response_tokens,within_15004,-0.030733717495549234,-0.039063262794457904,-0.02316841981108424,1.1612749621272087,0.6186876278370619,1.115810751914978
deception,0,target,malformed_trigger,reverse_valid_response_tokens,within_15015,-0.03671022331513059,-0.04848011538921811,-0.027238088660389837,1.1804986074566841,0.658407848328352,1.1171196028590202
deception,0,other_safety,malformed_trigger,reverse_valid_response_tokens,within_15015,-0.03551369800709299,-0.0447023254504988,-0.026647714437588566,1.1804986074566841,0.658407848328352,1.1171196028590202
deception,0,target,monitoring_only,aligned,cross_15122,0.007447428409536487,0.004600380061961517,0.010661141952948624,1.162574678659439,0.41058988869190216,1.055889144539833
deception,0,other_safety,monitoring_only,aligned,cross_15122,0.006712876454941886,0.0045221972406667785,0.008915116099743032,1.162574678659439,0.41058988869190216,1.055889144539833
deception,0,target,monitoring_only,aligned,cross_15130,0.008565499329562312,0.004983303333395453,0.013320840232567207,1.2327003926038742,0.419160945340991,1.0500706285238266
deception,0,other_safety,monitoring_only,aligned,cross_15130,-0.002435215944042092,-0.005210069270495526,0.00023001987225471603,1.2327003926038742,0.419160945340991,1.0500706285238266
deception,0,target,monitoring_only,aligned,day14_seed_211_heads,0.003103861155380119,0.0018636898388938881,0.00442235586392423,1.21190045773983,0.41767894849181175,1.0471900030970573
deception,0,other_safety,monitoring_only,aligned,day14_seed_211_heads,0.016167588433666485,0.01169198822237924,0.021232116027466375,1.21190045773983,0.41767894849181175,1.0471900030970573
deception,0,target,monitoring_only,aligned,day14_seed_223_heads,0.003859253072530879,0.0017503468561178251,0.006365296025877705,1.1571125909686089,0.35656273551285267,1.0391770228743553
deception,0,other_safety,monitoring_only,aligned,day14_seed_223_heads,0.003824487187608226,0.0006550616826274442,0.007478243473088581,1.1571125909686089,0.35656273551285267,1.0391770228743553
deception,0,target,monitoring_only,aligned,within_15004,-0.008021294658978433,-0.010888559713747838,-0.0054232172133788,1.1467780619859695,0.3528773318976164,1.0410980954766273
deception,0,other_safety,monitoring_only,aligned,within_15004,-0.017942837712560493,-0.023804561533580834,-0.01191727657796168,1.1467780619859695,0.3528773318976164,1.0410980954766273
deception,0,target,monitoring_only,aligned,within_15015,-0.008540234929504458,-0.012148639634153073,-0.005348459048181508,1.1617620885372162,0.37677694112062454,1.0476581081748009
deception,0,other_safety,monitoring_only,aligned,within_15015,-0.016320677565109725,-0.021475182569067438,-0.011338909307772375,1.1617620885372162,0.37677694112062454,1.0476581081748009
deception,0,target,monitoring_only,reverse_valid_response_tokens,cross_15122,0.015474813941604864,0.007012152725147201,0.02790848028552644,1.162574678659439,0.41058988869190216,1.055889144539833
deception,0,other_safety,monitoring_only,reverse_valid_response_tokens,cross_15122,0.0051862804418164234,0.0034544636626424926,0.006861091060514192,1.162574678659439,0.41058988869190216,1.055889144539833
deception,0,target,monitoring_only,reverse_valid_response_tokens,cross_15130,0.013565202906388246,0.008876669562016286,0.02024282727787293,1.2327003926038742,0.419160945340991,1.0500706285238266
deception,0,other_safety,monitoring_only,reverse_valid_response_tokens,cross_15130,-0.005537353938323896,-0.008217320920348574,-0.0034654764597644664,1.2327003926038742,0.419160945340991,1.0500706285238266
deception,0,target,monitoring_only,reverse_valid_response_tokens,day14_seed_211_heads,0.004187800145646764,0.0022579691005927627,0.006223425390057877,1.21190045773983,0.41767894849181175,1.0471900030970573
deception,0,other_safety,monitoring_only,reverse_valid_response_tokens,day14_seed_211_heads,0.011625553543556794,0.0077996357461989334,0.01617236674698102,1.21190045773983,0.41767894849181175,1.0471900030970573
deception,0,target,monitoring_only,reverse_valid_response_tokens,day14_seed_223_heads,0.007210056743665986,0.003539847262062566,0.011582128852160279,1.1571125909686089,0.35656273551285267,1.0391770228743553
deception,0,other_safety,monitoring_only,reverse_valid_response_tokens,day14_seed_223_heads,0.004830032665091682,0.0017228926153324909,0.008508864702141659,1.1571125909686089,0.35656273551285267,1.0391770228743553
deception,0,target,monitoring_only,reverse_valid_response_tokens,within_15004,-0.005252396003477492,-0.012792718211084918,0.004874771128818957,1.1467780619859695,0.3528773318976164,1.0410980954766273
deception,0,other_safety,monitoring_only,reverse_valid_response_tokens,within_15004,-0.018382796200114404,-0.023696291402764386,-0.01337596364290772,1.1467780619859695,0.3528773318976164,1.0410980954766273
deception,0,target,monitoring_only,reverse_valid_response_tokens,within_15015,-0.005445350871622958,-0.013183076280022769,0.004836818199158569,1.1617620885372162,0.37677694112062454,1.0476581081748009
deception,0,other_safety,monitoring_only,reverse_valid_response_tokens,within_15015,-0.015655070633003993,-0.020411638539248208,-0.01122943082460746,1.1617620885372162,0.37677694112062454,1.0476581081748009
harmful,1,other_safety,correct_trigger,aligned,cross_15122,-0.024551194792898048,-0.06518694183151601,0.020714341487663848,1.5619874894618988,1.7577882036566734,1.838313177227974
harmful,1,target,correct_trigger,aligned,cross_15122,-0.0252153731821393,-0.048514384321444934,-0.0037238586834842384,1.5619874894618988,1.7577882036566734,1.838313177227974
harmful,1,other_safety,correct_trigger,aligned,cross_15130,0.23517535879749685,0.1722527669049084,0.2965810363403119,1.581793263554573,1.9433466494083405,1.8321732506155968
harmful,1,target,correct_trigger,aligned,cross_15130,0.071414082121668,0.04546441179422086,0.09698273542121102,1.581793263554573,1.9433466494083405,1.8321732506155968
harmful,1,other_safety,correct_trigger,aligned,day14_seed_211_heads,0.12248239816053953,0.08906169739108243,0.15907321981316805,1.5915384069085121,1.9875599890947342,1.8353332057595253
harmful,1,target,correct_trigger,aligned,day14_seed_211_heads,0.10858944853609821,0.07324739974931532,0.1473839998174868,1.5915384069085121,1.9875599890947342,1.8353332057595253
harmful,1,other_safety,correct_trigger,aligned,day14_seed_223_heads,0.30911074964723123,0.21557198218819504,0.4119615727949498,1.511122539639473,1.3659140691161156,1.7696457132697105
harmful,1,target,correct_trigger,aligned,day14_seed_223_heads,-0.07346207796685393,-0.10030293227643645,-0.04822279871018009,1.511122539639473,1.3659140691161156,1.7696457132697105
harmful,1,other_safety,correct_trigger,aligned,within_15004,0.8941118914218436,0.6077404872064158,1.1849681420577884,1.4733397588133812,1.0771557539701462,1.63107530772686
harmful,1,target,correct_trigger,aligned,within_15004,0.1704624540388782,0.11540438869121653,0.23216104352133474,1.4733397588133812,1.0771557539701462,1.63107530772686
harmful,1,other_safety,correct_trigger,aligned,within_15015,0.8461085933006038,0.5697762587761097,1.1318509141460085,1.4606159403920174,1.0746100023388863,1.6389907151460648
harmful,1,target,correct_trigger,aligned,within_15015,0.18780092479049362,0.12665193414171183,0.2559757724850646,1.4606159403920174,1.0746100023388863,1.6389907151460648
harmful,1,other_safety,correct_trigger,reverse_valid_response_tokens,cross_15122,-0.029019855721254182,-0.07077944866935346,0.018298469925670385,1.5619874894618988,1.7577882036566734,1.838313177227974
harmful,1,target,correct_trigger,reverse_valid_response_tokens,cross_15122,-0.02769219213804986,-0.05096192730904332,-0.005831044685195092,1.5619874894618988,1.7577882036566734,1.838313177227974
harmful,1,other_safety,correct_trigger,reverse_valid_response_tokens,cross_15130,0.23237517103724628,0.1722427291236994,0.29182503174347807,1.581793263554573,1.9433466494083405,1.8321732506155968
harmful,1,target,correct_trigger,reverse_valid_response_tokens,cross_15130,0.07121653473730322,0.045381524090455636,0.09737047486356136,1.581793263554573,1.9433466494083405,1.8321732506155968
harmful,1,other_safety,correct_trigger,reverse_valid_response_tokens,day14_seed_211_heads,0.13202889206577204,0.09545421607333338,0.1716895255324004,1.5915384069085121,1.9875599890947342,1.8353332057595253
harmful,1,target,correct_trigger,reverse_valid_response_tokens,day14_seed_211_heads,0.10499992793802232,0.069283860552091,0.14404553875164827,1.5915384069085121,1.9875599890947342,1.8353332057595253
harmful,1,other_safety,correct_trigger,reverse_valid_response_tokens,day14_seed_223_heads,0.3138038870483525,0.2189111724518651,0.415698462822978,1.511122539639473,1.3659140691161156,1.7696457132697105
harmful,1,target,correct_trigger,reverse_valid_response_tokens,day14_seed_223_heads,-0.07704827223863595,-0.10642825725105895,-0.049197454778025326,1.511122539639473,1.3659140691161156,1.7696457132697105
harmful,1,other_safety,correct_trigger,reverse_valid_response_tokens,within_15004,0.9153392966475027,0.6273283510126633,1.2030627802958527,1.4733397588133812,1.0771557539701462,1.63107530772686
harmful,1,target,correct_trigger,reverse_valid_response_tokens,within_15004,0.18166294284101053,0.12377905335594702,0.24570045205330407,1.4733397588133812,1.0771557539701462,1.63107530772686
harmful,1,other_safety,correct_trigger,reverse_valid_response_tokens,within_15015,0.8771892084751801,0.5969200749084321,1.1573581167075235,1.4606159403920174,1.0746100023388863,1.6389907151460648
harmful,1,target,correct_trigger,reverse_valid_response_tokens,within_15015,0.18891209976010465,0.12395260341928854,0.2613172132820856,1.4606159403920174,1.0746100023388863,1.6389907151460648
harmful,1,other_safety,irrelevant_concept,aligned,cross_15122,0.08246647325966545,0.035265517468872354,0.13796003872252002,1.451917178928852,1.5693231597542763,1.645994745194912
harmful,1,target,irrelevant_concept,aligned,cross_15122,0.024423404211769077,0.010929729127695548,0.037335577555468756,1.451917178928852,1.5693231597542763,1.645994745194912
harmful,1,other_safety,irrelevant_concept,aligned,cross_15130,0.23247163260406592,0.17180647624077167,0.2921855190144008,1.4764019325375557,1.5542359352111816,1.6544554382562637
harmful,1,target,irrelevant_concept,aligned,cross_15130,-0.030049546438980404,-0.04202167039906932,-0.01900591338415175,1.4764019325375557,1.5542359352111816,1.6544554382562637
harmful,1,other_safety,irrelevant_concept,aligned,day14_seed_211_heads,-0.08893500951650325,-0.12339006353970727,-0.0568352898361431,1.5099081993103027,1.5886328890919685,1.7023563086986542
harmful,1,target,irrelevant_concept,aligned,day14_seed_211_heads,0.05363184506704116,0.0339783227460698,0.07683344287040403,1.5099081993103027,1.5886328890919685,1.7023563086986542
harmful,1,other_safety,irrelevant_concept,aligned,day14_seed_223_heads,0.014630158063537391,-0.035796765521511766,0.06847150345742548,1.4703730642795563,1.4009710773825645,1.6875386610627174
harmful,1,target,irrelevant_concept,aligned,day14_seed_223_heads,0.05435773236976166,0.033648422961658715,0.08126685598788097,1.4703730642795563,1.4009710773825645,1.6875386610627174
harmful,1,other_safety,irrelevant_concept,aligned,within_15004,-0.11325323098129594,-0.1816197357012847,-0.040395190931407324,1.436773844063282,1.1182213239371777,1.539367638528347
harmful,1,target,irrelevant_concept,aligned,within_15004,0.10203375482117,0.0654974239650213,0.1410009067980004,1.436773844063282,1.1182213239371777,1.539367638528347
harmful,1,other_safety,irrelevant_concept,aligned,within_15015,0.06285026298021618,-0.020630112195115468,0.1470120810407989,1.4450544565916061,1.1265607587993145,1.5672607719898224
harmful,1,target,irrelevant_concept,aligned,within_15015,0.13853599007452544,0.09576186776476954,0.18202406788160444,1.4450544565916061,1.1265607587993145,1.5672607719898224
harmful,1,other_safety,irrelevant_concept,reverse_valid_response_tokens,cross_15122,0.08669730501751399,0.039537549449214705,0.14367332074619196,1.451917178928852,1.5693231597542763,1.645994745194912
harmful,1,target,irrelevant_concept,reverse_valid_response_tokens,cross_15122,0.02730242555763901,0.012944843378081305,0.04137982945358908,1.451917178928852,1.5693231597542763,1.645994745194912
harmful,1,other_safety,irrelevant_concept,reverse_valid_response_tokens,cross_15130,0.23739573736391198,0.17647190259193662,0.2966413203804704,1.4764019325375557,1.5542359352111816,1.6544554382562637
harmful,1,target,irrelevant_concept,reverse_valid_response_tokens,cross_15130,-0.03250486054374485,-0.04370606086628122,-0.021559570982971527,1.4764019325375557,1.5542359352111816,1.6544554382562637
harmful,1,other_safety,irrelevant_concept,reverse_valid_response_tokens,day14_seed_211_heads,-0.08885396538358956,-0.11956711571911553,-0.06057218699675256,1.5099081993103027,1.5886328890919685,1.7023563086986542
harmful,1,target,irrelevant_concept,reverse_valid_response_tokens,day14_seed_211_heads,0.047662252067176565,0.027069649698562296,0.0730941779376596,1.5099081993103027,1.5886328890919685,1.7023563086986542
harmful,1,other_safety,irrelevant_concept,reverse_valid_response_tokens,day14_seed_223_heads,0.01713840998145391,-0.034220781372586405,0.0729969972281313,1.4703730642795563,1.4009710773825645,1.6875386610627174
harmful,1,target,irrelevant_concept,reverse_valid_response_tokens,day14_seed_223_heads,0.05425718429987537,0.03385436350642735,0.08022836756680006,1.4703730642795563,1.4009710773825645,1.6875386610627174
harmful,1,other_safety,irrelevant_concept,reverse_valid_response_tokens,within_15004,-0.12050455405664677,-0.18908644450200754,-0.0483131952922413,1.436773844063282,1.1182213239371777,1.539367638528347
harmful,1,target,irrelevant_concept,reverse_valid_response_tokens,within_15004,0.09790105221659434,0.061885149879637294,0.13739624155763347,1.436773844063282,1.1182213239371777,1.539367638528347
harmful,1,other_safety,irrelevant_concept,reverse_valid_response_tokens,within_15015,0.05487167442630009,-0.03043906616730791,0.13958431054173304,1.4450544565916061,1.1265607587993145,1.5672607719898224
harmful,1,target,irrelevant_concept,reverse_valid_response_tokens,within_15015,0.13075143616791723,0.08758159780447501,0.17511241731709526,1.4450544565916061,1.1265607587993145,1.5672607719898224
harmful,1,other_safety,malformed_trigger,aligned,cross_15122,0.00769462840666175,-0.01747721193033585,0.032405407479116244,1.0593225955963135,0.7489851675927639,1.2090182527899742
harmful,1,target,malformed_trigger,aligned,cross_15122,0.01963735652683935,0.0069768008102445555,0.031718995230467666,1.0593225955963135,0.7489851675927639,1.2090182527899742
harmful,1,other_safety,malformed_trigger,aligned,cross_15130,0.06552586658243748,0.038303637952389155,0.09233383368909943,1.0996234640479088,0.8111790716648102,1.2372537478804588
harmful,1,target,malformed_trigger,aligned,cross_15130,-0.026598447522635335,-0.04360037063969871,-0.012468565774192258,1.0996234640479088,0.8111790716648102,1.2372537478804588
harmful,1,other_safety,malformed_trigger,aligned,day14_seed_211_heads,0.0826045891013647,0.058199242342237015,0.1081847423968307,1.1002473682165146,0.822301585227251,1.226110003888607
harmful,1,target,malformed_trigger,aligned,day14_seed_211_heads,0.03745906463876493,0.022774997214454487,0.05393078347708177,1.1002473682165146,0.822301585227251,1.226110003888607
harmful,1,other_safety,malformed_trigger,aligned,day14_seed_223_heads,0.08434424163958848,0.0490695553045752,0.1242544362513635,1.0925499349832535,0.6764707900583744,1.2226333320140839
harmful,1,target,malformed_trigger,aligned,day14_seed_223_heads,0.015357678830062898,0.00176015058167918,0.03021420767885862,1.0925499349832535,0.6764707900583744,1.2226333320140839
harmful,1,other_safety,malformed_trigger,aligned,within_15004,0.0247600885896741,-0.01609425419925061,0.07036675852550951,1.0621241815388203,0.5787853617221117,1.1480948477983475
harmful,1,target,malformed_trigger,aligned,within_15004,-0.015593564905328532,-0.031268083139412636,-0.0007683616585772667,1.0621241815388203,0.5787853617221117,1.1480948477983475
harmful,1,other_safety,malformed_trigger,aligned,within_15015,0.026030268780661947,-0.02083281247849167,0.07512837445755288,1.0662068985402584,0.5875129364430904,1.163821280002594
harmful,1,target,malformed_trigger,aligned,within_15015,0.010180257008853857,-0.00013121851708622914,0.02006555380292086,1.0662068985402584,0.5875129364430904,1.163821280002594
harmful,1,other_safety,malformed_trigger,reverse_valid_response_tokens,cross_15122,7.209262488197792e-05,-0.0249528702486026,0.026547686552763815,1.0593225955963135,0.7489851675927639,1.2090182527899742
harmful,1,target,malformed_trigger,reverse_valid_response_tokens,cross_15122,0.020164402312168837,0.007326368636289782,0.03263061261259722,1.0593225955963135,0.7489851675927639,1.2090182527899742
harmful,1,other_safety,malformed_trigger,reverse_valid_response_tokens,cross_15130,0.059391820427658296,0.03818214338688344,0.0802952110541648,1.0996234640479088,0.8111790716648102,1.2372537478804588
harmful,1,target,malformed_trigger,reverse_valid_response_tokens,cross_15130,-0.027020587649529425,-0.04373621669339498,-0.012926224544687752,1.0996234640479088,0.8111790716648102,1.2372537478804588
harmful,1,other_safety,malformed_trigger,reverse_valid_response_tokens,day14_seed_211_heads,0.08634957785557618,0.06064625772418589,0.11283008392033092,1.1002473682165146,0.822301585227251,1.226110003888607
harmful,1,target,malformed_trigger,reverse_valid_response_tokens,day14_seed_211_heads,0.038196427261678566,0.022545906348617775,0.05539420527975842,1.1002473682165146,0.822301585227251,1.226110003888607
harmful,1,other_safety,malformed_trigger,reverse_valid_response_tokens,day14_seed_223_heads,0.09238060931533837,0.054454177380777985,0.1345989270507374,1.0925499349832535,0.6764707900583744,1.2226333320140839
harmful,1,target,malformed_trigger,reverse_valid_response_tokens,day14_seed_223_heads,0.01137187043437388,-0.0010502157433496812,0.024777640016081424,1.0925499349832535,0.6764707900583744,1.2226333320140839
harmful,1,other_safety,malformed_trigger,reverse_valid_response_tokens,within_15004,0.020358795247282305,-0.01834338210777478,0.06373697278808792,1.0621241815388203,0.5787853617221117,1.1480948477983475
harmful,1,target,malformed_trigger,reverse_valid_response_tokens,within_15004,-0.011974107370607764,-0.02401847302099901,-7.709974435767199e-05,1.0621241815388203,0.5787853617221117,1.1480948477983475
harmful,1,other_safety,malformed_trigger,reverse_valid_response_tokens,within_15015,0.017662110167512325,-0.028893166827734833,0.06647116396614385,1.0662068985402584,0.5875129364430904,1.163821280002594
harmful,1,target,malformed_trigger,reverse_valid_response_tokens,within_15015,0.012496118169632236,0.0013959345346834246,0.023810593804294653,1.0662068985402584,0.5875129364430904,1.163821280002594
harmful,1,other_safety,monitoring_only,aligned,cross_15122,0.02890985093857326,0.014270068669011128,0.0444030578577025,1.0119549296796322,0.40988428704440594,1.0864448100328445
harmful,1,target,monitoring_only,aligned,cross_15122,0.021581265657145507,0.013788005420051543,0.030145200562840695,1.0119549296796322,0.40988428704440594,1.0864448100328445
harmful,1,other_safety,monitoring_only,aligned,cross_15130,0.019266360246465813,0.0011890923858237628,0.03722867256261203,1.0441437065601349,0.469707403331995,1.0982598587870598
harmful,1,target,monitoring_only,aligned,cross_15130,-0.0018037990093927318,-0.012271473358469476,0.006927627799415102,1.0441437065601349,0.469707403331995,1.0982598587870598
harmful,1,other_safety,monitoring_only,aligned,day14_seed_211_heads,0.009579320524655079,-0.0003778266550870741,0.020153206071004494,1.0479993559420109,0.4846522882580757,1.082254022359848
harmful,1,target,monitoring_only,aligned,day14_seed_211_heads,0.020051681303504973,0.014847983021136464,0.025953247897535562,1.0479993559420109,0.4846522882580757,1.082254022359848
harmful,1,other_safety,monitoring_only,aligned,day14_seed_223_heads,0.017835435842847178,0.005894395877496781,0.031109808711417036,1.0310018174350262,0.42538339272141457,1.0832377970218658
harmful,1,target,monitoring_only,aligned,day14_seed_223_heads,0.007736681095053511,0.0005341372298964292,0.014946244368075876,1.0310018174350262,0.42538339272141457,1.0832377970218658
harmful,1,other_safety,monitoring_only,aligned,within_15004,-0.0569346267336915,-0.0855226693787718,-0.029456032515415818,1.0146395824849606,0.3523040823638439,1.048801101744175
harmful,1,target,monitoring_only,aligned,within_15004,-0.0047788187387287516,-0.018434959838982756,0.007930389302360742,1.0146395824849606,0.3523040823638439,1.048801101744175
harmful,1,other_safety,monitoring_only,aligned,within_15015,-0.010211457115381226,-0.029686185274903503,0.009282657652915544,1.0189353600144386,0.3577023008838296,1.0641948506236076
harmful,1,target,monitoring_only,aligned,within_15015,0.010057435696337165,0.0007637176925440311,0.018956611718300743,1.0189353600144386,0.3577023008838296,1.0641948506236076
harmful,1,other_safety,monitoring_only,reverse_valid_response_tokens,cross_15122,0.030492516546868284,0.014555951572197476,0.049650153600446674,1.0119549296796322,0.40988428704440594,1.0864448100328445
harmful,1,target,monitoring_only,reverse_valid_response_tokens,cross_15122,0.023057790556712317,0.014628254651671434,0.032286444000530976,1.0119549296796322,0.40988428704440594,1.0864448100328445
harmful,1,other_safety,monitoring_only,reverse_valid_response_tokens,cross_15130,0.020550770529584157,0.004463607806495529,0.03553285979169179,1.0441437065601349,0.469707403331995,1.0982598587870598
harmful,1,target,monitoring_only,reverse_valid_response_tokens,cross_15130,-0.0033853711131946775,-0.014230757395751609,0.005496953881309927,1.0441437065601349,0.469707403331995,1.0982598587870598
harmful,1,other_safety,monitoring_only,reverse_valid_response_tokens,day14_seed_211_heads,0.011077330054539467,0.0010727012414896158,0.021756421791388376,1.0479993559420109,0.4846522882580757,1.082254022359848
harmful,1,target,monitoring_only,reverse_valid_response_tokens,day14_seed_211_heads,0.018238621154643586,0.012247914323904641,0.02465224838349768,1.0479993559420109,0.4846522882580757,1.082254022359848
harmful,1,other_safety,monitoring_only,reverse_valid_response_tokens,day14_seed_223_heads,0.02108490908647246,0.006893293045830594,0.03778575221818318,1.0310018174350262,0.42538339272141457,1.0832377970218658
harmful,1,target,monitoring_only,reverse_valid_response_tokens,day14_seed_223_heads,0.0053359733377456526,-0.001526821177421336,0.011650318067819352,1.0310018174350262,0.42538339272141457,1.0832377970218658
harmful,1,other_safety,monitoring_only,reverse_valid_response_tokens,within_15004,-0.055566249776035366,-0.0835485035067795,-0.028142261162732732,1.0146395824849606,0.3523040823638439,1.048801101744175
harmful,1,target,monitoring_only,reverse_valid_response_tokens,within_15004,-0.0015269354251025544,-0.013525259765483584,0.010625931399797815,1.0146395824849606,0.3523040823638439,1.048801101744175
harmful,1,other_safety,monitoring_only,reverse_valid_response_tokens,within_15015,-0.014482522003003893,-0.03580578078834348,0.006304286068489634,1.0189353600144386,0.3577023008838296,1.0641948506236076
harmful,1,target,monitoring_only,reverse_valid_response_tokens,within_15015,0.009071195115824679,-0.0006149573539440326,0.018318546254268188,1.0189353600144386,0.3577023008838296,1.0641948506236076
harmful,0,other_safety,correct_trigger,aligned,cross_15122,-0.05017795187507958,-0.0761794487550175,-0.025182347586752533,1.4710086360573769,1.8293510749936104,1.7071139216423035
harmful,0,target,correct_trigger,aligned,cross_15122,-0.09545285197308095,-0.12086640797912175,-0.07154579558302643,1.4710086360573769,1.8293510749936104,1.7071139216423035
harmful,0,other_safety,correct_trigger,aligned,cross_15130,0.15194939224492604,0.09431255193160973,0.21251332973209433,1.483022890985012,2.010218359529972,1.699399195611477
harmful,0,target,correct_trigger,aligned,cross_15130,0.029096841154740545,0.009057805578260318,0.05211439315522982,1.483022890985012,2.010218359529972,1.699399195611477
harmful,0,other_safety,correct_trigger,aligned,day14_seed_211_heads,0.10238018877818607,0.03277698194485632,0.18920403574116068,1.4889545142650604,2.0235384106636047,1.698825642466545
harmful,0,target,correct_trigger,aligned,day14_seed_211_heads,0.022552272844886718,0.0010037691518544336,0.04717331949471221,1.4889545142650604,2.0235384106636047,1.698825642466545
harmful,0,other_safety,correct_trigger,aligned,day14_seed_223_heads,0.09421914213458951,0.05970382945290852,0.13139759329269127,1.3883886188268661,1.409575954079628,1.6113587841391563
harmful,0,target,correct_trigger,aligned,day14_seed_223_heads,-0.19319549832629423,-0.2420486859157142,-0.14470972528846163,1.3883886188268661,1.409575954079628,1.6113587841391563
harmful,0,other_safety,correct_trigger,aligned,within_15004,0.4154684784630416,0.22275585652172156,0.6499055768663458,1.3283326402306557,1.0587966665625572,1.4611792340874672
harmful,0,target,correct_trigger,aligned,within_15004,-0.06271746798098783,-0.11526597523012137,-0.005374258964769113,1.3283326402306557,1.0587966665625572,1.4611792340874672
harmful,0,other_safety,correct_trigger,aligned,within_15015,0.35434584418342147,0.18716617630258106,0.5722303903469449,1.3341510593891144,1.0565184354782104,1.4760807156562805
harmful,0,target,correct_trigger,aligned,within_15015,-0.017534703387187447,-0.06446971321395405,0.03096640489991609,1.3341510593891144,1.0565184354782104,1.4760807156562805
harmful,0,other_safety,correct_trigger,reverse_valid_response_tokens,cross_15122,-0.04246015433842476,-0.06856376083062488,-0.017410723677411814,1.4710086360573769,1.8293510749936104,1.7071139216423035
harmful,0,target,correct_trigger,reverse_valid_response_tokens,cross_15122,-0.08881013594786558,-0.1185611056136857,-0.06383804291079463,1.4710086360573769,1.8293510749936104,1.7071139216423035
harmful,0,other_safety,correct_trigger,reverse_valid_response_tokens,cross_15130,0.15415573366619859,0.09737027716349395,0.2130482184380312,1.483022890985012,2.010218359529972,1.699399195611477
harmful,0,target,correct_trigger,reverse_valid_response_tokens,cross_15130,0.023623797218358118,0.00375576196339981,0.046485043373421256,1.483022890985012,2.010218359529972,1.699399195611477
harmful,0,other_safety,correct_trigger,reverse_valid_response_tokens,day14_seed_211_heads,0.11196202937296446,0.04162104948351595,0.199032780992446,1.4889545142650604,2.0235384106636047,1.698825642466545
harmful,0,target,correct_trigger,reverse_valid_response_tokens,day14_seed_211_heads,0.023870634136076804,0.0037831698707515233,0.04544012178460327,1.4889545142650604,2.0235384106636047,1.698825642466545
harmful,0,other_safety,correct_trigger,reverse_valid_response_tokens,day14_seed_223_heads,0.09919099661120288,0.06251352883234061,0.13963296475020573,1.3883886188268661,1.409575954079628,1.6113587841391563
harmful,0,target,correct_trigger,reverse_valid_response_tokens,day14_seed_223_heads,-0.18727675660283732,-0.2345040748407037,-0.1384012997892817,1.3883886188268661,1.409575954079628,1.6113587841391563
harmful,0,other_safety,correct_trigger,reverse_valid_response_tokens,within_15004,0.4480183358914411,0.24569986727119153,0.6898453436366931,1.3283326402306557,1.0587966665625572,1.4611792340874672
harmful,0,target,correct_trigger,reverse_valid_response_tokens,within_15004,-0.07254426111565863,-0.12399629036333612,-0.01667292274483711,1.3283326402306557,1.0587966665625572,1.4611792340874672
harmful,0,other_safety,correct_trigger,reverse_valid_response_tokens,within_15015,0.3866127186101261,0.2098777143657161,0.6061483227170493,1.3341510593891144,1.0565184354782104,1.4760807156562805
harmful,0,target,correct_trigger,reverse_valid_response_tokens,within_15015,-0.03284852166040745,-0.0791267112086254,0.01490901242196649,1.3341510593891144,1.0565184354782104,1.4760807156562805
harmful,0,other_safety,irrelevant_concept,aligned,cross_15122,0.023275253161605843,-0.008817804845411083,0.05602754113445265,1.4951545372605324,1.862941063940525,1.6559488028287888
harmful,0,target,irrelevant_concept,aligned,cross_15122,-0.025741838961437825,-0.040329677698103444,-0.011160530691423783,1.4951545372605324,1.862941063940525,1.6559488028287888
